won,lost,size,elapsed_time,last_move_random,agent
False,True,12,0.23335600000000056,False,neural
True,False,14,0.008422999999993408,False,fol
True,False,14,0.008218999999996868,False,fol
True,False,14,0.006766999999996415,False,fol
True,False,14,0.00708300000000861,False,fol
True,False,14,0.007013000000000602,False,fol
False,True,14,0.0005639999999971224,True,fol
True,False,14,0.007677000000001044,False,fol
True,False,14,0.008499999999997954,False,fol
True,False,14,0.008083000000013385,False,fol
True,False,14,0.00756699999999455,False,fol
True,False,14,0.007651000000009844,False,fol
True,False,14,0.007397999999994909,False,fol
True,False,14,0.007179000000007818,False,fol
True,False,14,0.0069959999999866795,False,fol
True,False,14,0.00844900000001303,False,fol
True,False,14,0.007077999999992812,False,fol
True,False,14,0.007251000000010777,False,fol
True,False,14,0.0071439999999967085,False,fol
True,False,14,0.0072449999999975034,False,fol
False,True,14,0.00027799999999444935,True,fol
False,True,14,0.0005730000000028213,True,fol
True,False,14,0.00832499999999925,False,fol
True,False,14,0.007445000000004143,False,fol
True,False,14,0.006911000000002332,False,fol
True,False,14,0.00730000000000075,False,fol
False,True,14,0.00027599999999949887,True,fol
True,False,14,0.007593999999997436,False,fol
True,False,14,0.008075000000005161,False,fol
False,True,14,0.00775600000000054,True,fol
True,False,14,0.008538999999998964,False,fol
False,True,14,0.007789000000002488,True,fol
True,False,14,0.007819999999995275,False,fol
True,False,14,0.007282000000003563,False,fol
True,False,14,0.007649000000000683,False,fol
True,False,14,0.007255000000000678,False,fol
False,True,14,0.0011050000000096816,True,fol
True,False,14,0.006848000000005072,False,fol
True,False,14,0.0077569999999980155,False,fol
True,False,14,0.008324000000001774,False,fol
True,False,14,0.006953000000009979,False,fol
True,False,14,0.007899999999992247,False,fol
True,False,14,0.007587000000000899,False,fol
True,False,14,0.007063999999999737,False,fol
True,False,14,0.005060999999997762,False,fol
True,False,14,0.006735999999989417,False,fol
True,False,14,0.00743700000001013,False,fol
True,False,14,0.007051000000004137,False,fol
True,False,14,0.00694400000000428,False,fol
True,False,14,0.008067999999994413,False,fol
False,True,14,0.00029600000000584714,True,fol
True,False,14,0.0068260000000037735,False,fol
True,False,14,0.0075590000000005375,False,fol
True,False,14,0.00664000000000442,False,fol
True,False,14,0.008432999999996582,False,fol
True,False,14,0.007658999999989646,False,fol
False,True,14,0.0005749999999977717,True,fol
True,False,14,0.006642999999996846,False,fol
True,False,14,0.007183999999995194,False,fol
True,False,14,0.008032999999997514,False,fol
False,True,14,0.0002830000000102473,True,fol
True,False,14,0.007412000000002195,False,fol
True,False,14,0.007841999999996574,False,fol
True,False,14,0.007593999999997436,False,fol
True,False,14,0.00824900000000639,False,fol
True,False,14,0.007749999999987267,False,fol
True,False,14,0.007814999999993688,False,fol
True,False,14,0.007523000000006164,False,fol
True,False,14,0.007001999999999953,False,fol
True,False,14,0.007290000000011787,False,fol
True,False,14,0.007567000000008761,False,fol
True,False,14,0.007068000000003849,False,fol
True,False,14,0.0071159999999963475,False,fol
True,False,14,0.007014999999995553,False,fol
True,False,14,0.007570999999998662,False,fol
True,False,14,0.006838000000001898,False,fol
True,False,14,0.008154000000004658,False,fol
False,True,14,0.0002660000000105356,True,fol
True,False,14,0.007074000000002911,False,fol
True,False,14,0.007281000000006088,False,fol
True,False,14,0.008033000000011725,False,fol
True,False,14,0.007694999999998231,False,fol
True,False,14,0.007625999999987698,False,fol
True,False,14,0.0074939999999941165,False,fol
False,True,14,0.0005559999999888987,True,fol
True,False,14,0.007322999999999524,False,fol
True,False,14,0.007851000000002273,False,fol
False,True,14,0.007587999999998374,True,fol
True,False,14,0.007428000000004431,False,fol
True,False,14,0.007280999999991877,False,fol
True,False,14,0.007182999999997719,False,fol
False,True,14,0.0002890000000093096,True,fol
True,False,14,0.007601999999991449,False,fol
True,False,14,0.00717399999999202,False,fol
True,False,14,0.0077619999999996026,False,fol
True,False,14,0.0078189999999978,False,fol
True,False,14,0.00788399999999001,False,fol
True,False,14,0.006109000000009246,False,fol
True,False,14,0.007514000000000465,False,fol
True,False,14,0.007913999999999533,False,fol
True,False,14,0.007268000000010488,False,fol
False,True,14,0.3357039999999927,False,neural
True,False,14,0.5815359999999998,False,neural
False,True,14,0.636722000000006,False,neural
False,True,14,0.0539359999999931,False,neural
False,True,14,0.4929949999999934,False,neural
True,False,14,0.5727689999999939,False,neural
False,True,14,0.3807779999999923,False,neural
False,True,14,0.22171799999999564,False,neural
False,True,14,0.3077519999999936,False,neural
False,True,14,0.2182419999999894,False,neural
False,True,14,0.3548380000000009,False,neural
False,True,14,0.2701540000000051,False,neural
True,False,14,0.16611199999999826,False,neural
False,True,14,0.19881200000000376,False,neural
True,False,14,0.24338900000000763,False,neural
True,False,14,0.6212359999999961,False,neural
False,True,14,0.3214150000000018,False,neural
True,False,14,0.29912000000000205,False,neural
True,False,14,0.3194469999999967,False,neural
False,True,14,0.2472049999999939,False,neural
True,False,14,0.27351600000000076,False,neural
False,True,14,0.3556480000000022,False,neural
True,False,14,0.5803470000000033,False,neural
False,True,14,1.0544519999999977,False,neural
False,True,14,0.4565199999999976,False,neural
True,False,14,0.38666299999999865,False,neural
False,True,14,0.08829400000000476,False,neural
False,True,14,0.28502000000000294,False,neural
False,True,14,0.15820099999999115,False,neural
True,False,14,0.41297499999998877,False,neural
False,True,14,0.10736799999999391,False,neural
False,True,14,0.19202599999999848,False,neural
False,True,14,0.0539449999999988,False,neural
True,False,14,0.5378680000000031,False,neural
False,True,14,2.8999999997836312e-05,False,neural
True,False,14,0.3335170000000005,False,neural
True,False,14,0.30305800000000715,False,neural
False,True,14,0.322141000000002,False,neural
True,False,14,0.3232189999999946,False,neural
False,True,14,0.3555849999999907,False,neural
True,False,14,0.46136599999999817,False,neural
True,False,14,0.3866349999999983,False,neural
True,False,14,0.7151119999999906,False,neural
True,False,14,0.1868869999999987,False,neural
True,False,14,0.6822659999999985,False,neural
True,False,14,0.29528700000000185,False,neural
True,False,14,0.26920600000001116,False,neural
False,True,14,0.2906929999999903,False,neural
False,True,14,2.4999999993724487e-05,False,neural
True,False,14,0.0822909999999979,False,neural
False,True,14,0.14296299999999462,False,neural
False,True,14,2.3999999996249244e-05,False,neural
False,True,14,0.46564599999999245,False,neural
False,True,14,0.07284900000000505,False,neural
True,False,14,0.1627679999999998,False,neural
False,True,14,0.030743000000001075,False,neural
True,False,14,0.3642449999999968,False,neural
False,True,14,2.6000000005410584e-05,False,neural
True,False,14,0.34722099999999045,False,neural
False,True,14,0.16222300000001155,False,neural
False,True,14,0.3792570000000097,False,neural
False,True,14,0.13968099999999595,False,neural
False,True,14,0.028759999999991237,False,neural
False,True,14,0.666476000000003,False,neural
False,True,14,2.500000000793534e-05,False,neural
True,False,14,0.3527789999999982,False,neural
False,True,14,0.4170429999999925,False,neural
True,False,14,0.23338300000000345,False,neural
False,True,14,0.27374899999999514,False,neural
True,False,14,0.2471840000000043,False,neural
True,False,14,0.1034439999999961,False,neural
False,True,14,0.42058500000000265,False,neural
False,True,14,0.13549500000000592,False,neural
False,True,14,0.05399300000000551,False,neural
True,False,14,0.21814200000000028,False,neural
True,False,14,0.22959799999999575,False,neural
True,False,14,0.37770100000000184,False,neural
False,True,14,0.4923919999999953,False,neural
True,False,14,0.2736539999999934,False,neural
False,True,14,2.4999999993724487e-05,False,neural
True,False,14,0.36346500000000503,False,neural
True,False,14,0.5147800000000018,False,neural
True,False,14,0.37499400000000094,False,neural
True,False,14,0.48642299999998784,False,neural
False,True,14,0.7985840000000053,False,neural
True,False,14,0.5409150000000125,False,neural
False,True,14,2.3999999996249244e-05,False,neural
False,True,14,0.3518310000000042,False,neural
True,False,14,0.21756000000000597,False,neural
True,False,14,0.3570490000000035,False,neural
True,False,14,0.40056099999999617,False,neural
False,True,14,0.32266900000000476,False,neural
False,True,14,0.45345100000000116,False,neural
False,True,14,0.38808699999999874,False,neural
True,False,14,0.1916089999999997,False,neural
False,True,14,0.40534499999999696,False,neural
False,True,14,0.24807799999999247,False,neural
False,True,14,0.6171519999999902,False,neural
True,False,14,0.5225290000000058,False,neural
True,False,14,0.2975140000000067,False,neural
True,False,16,0.010373000000001298,False,fol
True,False,16,0.010358999999994012,False,fol
True,False,16,0.00866999999999507,False,fol
True,False,16,0.009902000000010958,False,fol
True,False,16,0.009869999999992274,False,fol
True,False,16,0.010069999999998913,False,fol
True,False,16,0.010340999999996825,False,fol
True,False,16,0.010887999999994236,False,fol
True,False,16,0.010152000000005046,False,fol
False,True,16,0.0110870000000034,True,fol
True,False,16,0.009765999999999053,False,fol
True,False,16,0.010027000000008002,False,fol
False,True,16,0.0006490000000098917,True,fol
True,False,16,0.009394000000000347,False,fol
False,True,16,0.0007960000000082346,True,fol
True,False,16,0.009456000000000131,False,fol
True,False,16,0.010356999999999061,False,fol
True,False,16,0.009824000000008937,False,fol
True,False,16,0.00940200000000857,False,fol
True,False,16,0.010159999999999059,False,fol
True,False,16,0.008651999999997884,False,fol
False,True,16,0.010053999999996677,True,fol
False,True,16,0.009759999999999991,True,fol
True,False,16,0.009734999999992056,False,fol
True,False,16,0.00998400000000288,False,fol
True,False,16,0.009337999999999624,False,fol
True,False,16,0.009949999999989245,False,fol
True,False,16,0.009661999999991622,False,fol
True,False,16,0.009675000000001432,False,fol
True,False,16,0.00918500000000222,False,fol
False,True,16,0.00033299999999769625,True,fol
True,False,16,0.010371999999989612,False,fol
True,False,16,0.009341999999989525,False,fol
False,True,16,0.0003150000000005093,True,fol
True,False,16,0.009360000000000923,False,fol
True,False,16,0.010231000000004542,False,fol
False,True,16,0.010313999999993939,True,fol
True,False,16,0.009889999999998622,False,fol
True,False,16,0.01062000000000296,False,fol
True,False,16,0.009692000000001144,False,fol
True,False,16,0.010122999999992999,False,fol
True,False,16,0.009665999999995734,False,fol
True,False,16,0.009425999999990609,False,fol
True,False,16,0.00996200000000158,False,fol
True,False,16,0.009895999999997684,False,fol
True,False,16,0.00998400000000288,False,fol
False,True,16,0.00033600000000433283,True,fol
True,False,16,0.010163000000005695,False,fol
True,False,16,0.009599000000008573,False,fol
True,False,16,0.009994000000006054,False,fol
True,False,16,0.009253000000001066,False,fol
False,True,16,0.0006479999999982056,True,fol
True,False,16,0.009293999999997027,False,fol
True,False,16,0.009585999999998762,False,fol
True,False,16,0.010000000000005116,False,fol
True,False,16,0.010255999999998267,False,fol
True,False,16,0.010342999999991775,False,fol
True,False,16,0.010442999999995095,False,fol
True,False,16,0.009487000000007129,False,fol
True,False,16,0.00996200000000158,False,fol
True,False,16,0.010165999999998121,False,fol
True,False,16,0.009596000000001936,False,fol
True,False,16,0.01013799999999776,False,fol
True,False,16,0.010114999999998986,False,fol
True,False,16,0.009384000000011383,False,fol
True,False,16,0.009581000000011386,False,fol
True,False,16,0.010067000000006487,False,fol
True,False,16,0.00973199999999963,False,fol
True,False,16,0.008765999999994278,False,fol
True,False,16,0.009344999999996162,False,fol
True,False,16,0.010035000000002015,False,fol
True,False,16,0.009082000000006474,False,fol
True,False,16,0.009765000000001578,False,fol
False,True,16,0.0006510000000048421,True,fol
True,False,16,0.009816999999998188,False,fol
False,True,16,0.00034200000000339514,True,fol
True,False,16,0.009627999999992198,False,fol
True,False,16,0.010086999999998625,False,fol
True,False,16,0.009533000000004677,False,fol
True,False,16,0.010446999999999207,False,fol
True,False,16,0.010356999999999061,False,fol
True,False,16,0.009760999999997466,False,fol
True,False,16,0.009759999999999991,False,fol
True,False,16,0.008650000000002933,False,fol
True,False,16,0.010514000000000578,False,fol
True,False,16,0.008820999999997525,False,fol
True,False,16,0.01039199999999596,False,fol
True,False,16,0.010204999999999131,False,fol
True,False,16,0.009319000000004962,False,fol
True,False,16,0.010306999999997402,False,fol
True,False,16,0.010463999999998919,False,fol
True,False,16,0.008916999999996733,False,fol
True,False,16,0.00926499999999919,False,fol
False,True,16,0.00034099999999170905,True,fol
True,False,16,0.009055000000003588,False,fol
False,True,16,0.0003379999999992833,True,fol
True,False,16,0.009215999999995006,False,fol
True,False,16,0.009929999999997108,False,fol
True,False,16,0.008251999999998816,False,fol
True,False,16,0.00989699999999516,False,fol
True,False,16,0.3520940000000081,False,neural
True,False,16,0.40672899999999856,False,neural
False,True,16,0.5020379999999989,False,neural
True,False,16,0.6850009999999997,False,neural
False,True,16,0.19703900000000374,False,neural
True,False,16,0.36391500000000576,False,neural
False,True,16,0.09762299999999868,False,neural
True,False,16,0.38374600000000214,False,neural
False,True,16,0.05987499999999102,False,neural
False,True,16,0.4659639999999996,False,neural
False,True,16,0.5669630000000012,False,neural
False,True,16,4.500000000007276e-05,False,neural
False,True,16,0.2589090000000027,False,neural
False,True,16,0.09571400000000096,False,neural
True,False,16,1.1420109999999966,False,neural
False,True,16,0.08524900000000457,False,neural
False,True,16,0.3075150000000093,False,neural
False,True,16,0.3253380000000021,False,neural
False,True,16,0.3653049999999922,False,neural
False,True,16,2.599999999119973e-05,False,neural
True,False,16,0.5998579999999976,False,neural
False,True,16,0.5838129999999921,False,neural
True,False,16,0.5317759999999936,False,neural
True,False,16,0.6700159999999897,False,neural
True,False,16,0.5110570000000081,False,neural
False,True,16,0.04363899999999887,False,neural
False,True,16,0.24112300000000175,False,neural
True,False,16,0.276795000000007,False,neural
True,False,16,1.136887999999999,False,neural
False,True,16,0.2919380000000018,False,neural
False,True,16,0.3180729999999983,False,neural
False,True,16,0.35470300000000066,False,neural
False,True,16,0.17401399999999967,False,neural
True,False,16,0.46914200000000505,False,neural
False,True,16,0.15894200000001035,False,neural
False,True,16,0.3221459999999894,False,neural
False,True,16,2.7000000002885827e-05,False,neural
False,True,16,0.4857330000000104,False,neural
True,False,16,0.661845999999997,False,neural
True,False,16,0.4569410000000005,False,neural
False,True,16,0.26275900000000263,False,neural
False,True,16,0.1951040000000006,False,neural
False,True,16,0.4038400000000024,False,neural
False,True,16,0.4042129999999986,False,neural
False,True,16,0.5546899999999937,False,neural
False,True,16,0.1085819999999984,False,neural
False,True,16,0.15066000000000201,False,neural
False,True,16,2.7000000002885827e-05,False,neural
False,True,16,0.3706669999999974,False,neural
False,True,16,0.12842700000000207,False,neural
False,True,16,0.27256700000000933,False,neural
True,False,16,0.2980710000000073,False,neural
False,True,16,0.3871129999999994,False,neural
False,True,16,0.6520820000000072,False,neural
True,False,16,0.32203800000000626,False,neural
True,False,16,0.6183130000000006,False,neural
True,False,16,0.3847850000000079,False,neural
False,True,16,0.4215990000000005,False,neural
True,False,16,0.3457439999999963,False,neural
False,True,16,0.12370199999999443,False,neural
False,True,16,0.06318399999999258,False,neural
False,True,16,0.12998299999999574,False,neural
False,True,16,0.19253600000000404,False,neural
False,True,16,0.16288400000000536,False,neural
False,True,16,0.5426969999999898,False,neural
False,True,16,0.40187199999999734,False,neural
False,True,16,2.4999999993724487e-05,False,neural
False,True,16,0.1223059999999947,False,neural
True,False,16,0.340715000000003,False,neural
False,True,16,2.4999999993724487e-05,False,neural
False,True,16,0.2414930000000055,False,neural
False,True,16,0.7213069999999959,False,neural
True,False,16,0.40947599999999795,False,neural
False,True,16,0.6495780000000053,False,neural
False,True,16,0.37099000000000615,False,neural
True,False,16,0.5671610000000129,False,neural
True,False,16,0.34860100000000216,False,neural
False,True,16,0.36733800000001793,False,neural
False,True,16,0.061279000000013184,False,neural
True,False,16,0.7454630000000009,False,neural
True,False,16,0.44904900000000225,False,neural
False,True,16,0.30291699999997945,False,neural
False,True,16,0.9965370000000178,False,neural
False,True,16,0.47950700000001234,False,neural
True,False,16,0.9629320000000234,False,neural
True,False,16,0.24942399999997633,False,neural
True,False,16,0.34743499999999017,False,neural
False,True,16,1.3436590000000024,False,neural
True,False,16,0.43870699999999374,False,neural
False,True,16,0.635423000000003,False,neural
True,False,16,0.3815060000000017,False,neural
False,True,16,0.6674429999999916,False,neural
True,False,16,0.6023569999999836,False,neural
True,False,16,0.41971199999997566,False,neural
False,True,16,0.19618900000000394,False,neural
False,True,16,0.09919200000001638,False,neural
True,False,16,0.39480899999998087,False,neural
True,False,16,0.13823999999999614,False,neural
False,True,16,0.6066160000000025,False,neural
False,True,16,0.9890220000000056,False,neural
True,False,18,0.013743000000005168,False,fol
True,False,18,0.012649000000010346,False,fol
True,False,18,0.012223000000005868,False,fol
True,False,18,0.012945000000001983,False,fol
True,False,18,0.01184500000002231,False,fol
True,False,18,0.01316100000002507,False,fol
True,False,18,0.013336000000009562,False,fol
True,False,18,0.01264600000001792,False,fol
True,False,18,0.012955000000005157,False,fol
True,False,18,0.013733000000001994,False,fol
True,False,18,0.012404000000003634,False,fol
True,False,18,0.013315000000005739,False,fol
True,False,18,0.01257000000001085,False,fol
True,False,18,0.010625000000004547,False,fol
True,False,18,0.01192499999999086,False,fol
True,False,18,0.010713999999978796,False,fol
True,False,18,0.012652000000002772,False,fol
True,False,18,0.01284099999998034,False,fol
True,False,18,0.012507999999996855,False,fol
True,False,18,0.012165000000010195,False,fol
True,False,18,0.011717000000004418,False,fol
False,True,18,0.012871000000018284,True,fol
True,False,18,0.012260999999995192,False,fol
True,False,18,0.01077399999999784,False,fol
True,False,18,0.011829000000005863,False,fol
True,False,18,0.012450000000001182,False,fol
True,False,18,0.013046000000002778,False,fol
True,False,18,0.01293899999998871,False,fol
True,False,18,0.012460000000004356,False,fol
True,False,18,0.013499999999993406,False,fol
True,False,18,0.011856999999992013,False,fol
True,False,18,0.013279000000011365,False,fol
True,False,18,0.012400999999982787,False,fol
True,False,18,0.012591999999983727,False,fol
True,False,18,0.013876000000010436,False,fol
False,True,18,0.00039400000000000546,True,fol
False,True,18,0.0017269999999882657,True,fol
True,False,18,0.012094999999987976,False,fol
True,False,18,0.012426000000004933,False,fol
True,False,18,0.013705999999984897,False,fol
True,False,18,0.011931000000004133,False,fol
True,False,18,0.012622999999990725,False,fol
True,False,18,0.01215100000001712,False,fol
False,True,18,0.0007730000000094606,True,fol
True,False,18,0.013974999999987858,False,fol
True,False,18,0.012744999999995343,False,fol
True,False,18,0.013317999999998165,False,fol
True,False,18,0.012604999999979327,False,fol
True,False,18,0.012513000000012653,False,fol
True,False,18,0.011974999999978309,False,fol
True,False,18,0.012484999999998081,False,fol
True,False,18,0.011745999999988044,False,fol
True,False,18,0.01192899999998076,False,fol
True,False,18,0.011775000000000091,False,fol
True,False,18,0.012413999999978387,False,fol
False,True,18,0.0011730000000227392,True,fol
True,False,18,0.012776000000002341,False,fol
True,False,18,0.01136500000001206,False,fol
True,False,18,0.012044000000003052,False,fol
True,False,18,0.012123000000002548,False,fol
False,True,18,0.0003740000000220789,True,fol
True,False,18,0.012255999999979394,False,fol
False,True,18,0.0004019999999798074,True,fol
True,False,18,0.01167100000000687,False,fol
True,False,18,0.013537000000013677,False,fol
False,True,18,0.0003749999999911324,True,fol
True,False,18,0.0120640000000094,False,fol
True,False,18,0.013262000000025864,False,fol
True,False,18,0.01258300000000645,False,fol
True,False,18,0.013136000000002923,False,fol
True,False,18,0.013836999999995214,False,fol
True,False,18,0.01325400000001764,False,fol
True,False,18,0.012677999999993972,False,fol
True,False,18,0.012270999999998367,False,fol
True,False,18,0.013082999999994627,False,fol
True,False,18,0.012877000000003136,False,fol
True,False,18,0.012226999999995769,False,fol
True,False,18,0.01297600000000898,False,fol
True,False,18,0.012541999999996278,False,fol
True,False,18,0.012369000000006736,False,fol
True,False,18,0.013261999999997443,False,fol
True,False,18,0.012731999999999744,True,fol
True,False,18,0.011060000000014725,False,fol
True,False,18,0.01256600000002095,False,fol
True,False,18,0.012550000000004502,False,fol
True,False,18,0.01270900000000097,False,fol
True,False,18,0.012729000000007318,False,fol
True,False,18,0.012588999999991302,False,fol
True,False,18,0.012680000000017344,False,fol
True,False,18,0.012751000000008617,False,fol
True,False,18,0.01228100000000154,False,fol
True,False,18,0.011548000000004777,False,fol
True,False,18,0.012183999999990647,False,fol
False,True,18,0.00041500000000382897,True,fol
True,False,18,0.012844000000001188,False,fol
True,False,18,0.013654999999999973,False,fol
True,False,18,0.0130929999999978,False,fol
False,True,18,0.0003719999999987067,True,fol
True,False,18,0.012509000000022752,False,fol
True,False,18,0.012735999999989644,False,fol
True,False,18,0.9025190000000123,False,neural
False,True,18,0.32295400000000996,False,neural
False,True,18,2.6999999988674972e-05,False,neural
True,False,18,0.7434179999999913,False,neural
False,True,18,0.21617700000001605,False,neural
True,False,18,0.5809289999999976,False,neural
True,False,18,0.551195000000007,False,neural
True,False,18,0.467946999999981,False,neural
True,False,18,1.6266680000000235,False,neural
False,True,18,0.4480890000000102,False,neural
True,False,18,0.8048529999999801,False,neural
True,False,18,0.6384309999999971,False,neural
False,True,18,0.563999999999993,False,neural
False,True,18,0.14589599999999336,False,neural
False,True,18,0.5738709999999969,False,neural
False,True,18,2.7999999986150215e-05,False,neural
True,False,18,0.6939550000000168,False,neural
False,True,18,0.7211720000000241,False,neural
True,False,18,0.5199690000000032,False,neural
False,True,18,0.16461900000001606,False,neural
False,True,18,0.3251300000000015,False,neural
False,True,18,0.5195019999999886,False,neural
False,True,18,0.35132200000001035,False,neural
True,False,18,0.2597059999999942,False,neural
False,True,18,0.07315500000001407,False,neural
False,True,18,0.28357500000001323,False,neural
True,False,18,0.8012159999999824,False,neural
True,False,18,0.7317070000000001,False,neural
False,True,18,1.108791000000025,False,neural
True,False,18,0.4177799999999934,False,neural
False,True,18,0.2580520000000206,False,neural
True,False,18,0.5830310000000054,False,neural
False,True,18,2.9000000012047167e-05,False,neural
False,True,18,0.24033899999997743,False,neural
False,True,18,0.5103679999999997,False,neural
True,False,18,0.6194889999999873,False,neural
False,True,18,0.4609219999999823,False,neural
False,True,18,0.6618089999999768,False,neural
False,True,18,0.17609100000001376,False,neural
False,True,18,0.6736860000000036,False,neural
True,False,18,0.36962299999999004,False,neural
False,True,18,0.35082200000002217,False,neural
False,True,18,0.14061300000000188,False,neural
False,True,18,0.1416499999999985,False,neural
False,True,18,0.7170040000000029,False,neural
False,True,18,0.43781799999999294,False,neural
False,True,18,0.39525699999998665,False,neural
False,True,18,0.14506000000000085,False,neural
False,True,18,0.8894149999999854,False,neural
False,True,18,2.700000001709668e-05,False,neural
True,False,18,0.9423109999999895,False,neural
False,True,18,0.5706230000000119,False,neural
True,False,18,0.6776789999999835,False,neural
False,True,18,0.1067910000000154,False,neural
False,True,18,0.2114210000000014,False,neural
True,False,18,1.3319860000000006,False,neural
True,False,18,1.0570409999999981,False,neural
True,False,18,0.13723600000000147,False,neural
True,False,18,0.4165179999999964,False,neural
True,False,18,0.6132280000000208,False,neural
True,False,18,0.623408999999981,False,neural
True,False,18,0.2858019999999897,False,neural
False,True,18,0.27222400000002267,False,neural
True,False,18,0.42408100000000104,False,neural
False,True,18,2.4999999993724487e-05,False,neural
False,True,18,1.7000000013922545e-05,False,neural
False,True,18,0.5922400000000039,False,neural
False,True,18,2.9000000012047167e-05,False,neural
False,True,18,0.5920209999999884,False,neural
False,True,18,0.10484000000002425,False,neural
True,False,18,0.5023999999999944,False,neural
False,True,18,0.4546420000000069,False,neural
False,True,18,0.2595789999999738,False,neural
True,False,18,0.42621800000000576,False,neural
False,True,18,0.39950599999997394,False,neural
False,True,18,0.9421940000000006,False,neural
True,False,18,1.1114319999999793,False,neural
False,True,18,2.599999999119973e-05,False,neural
True,False,18,0.7490710000000149,False,neural
True,False,18,0.7756120000000237,False,neural
False,True,18,0.46741300000002184,False,neural
False,True,18,0.724174000000005,False,neural
True,False,18,0.3997129999999913,False,neural
False,True,18,0.37778699999998366,False,neural
False,True,18,0.31179199999999696,False,neural
False,True,18,0.8150930000000187,False,neural
True,False,18,0.44582500000001346,False,neural
False,True,18,0.2737419999999986,False,neural
False,True,18,0.9784239999999897,False,neural
False,True,18,0.11269599999999969,False,neural
False,True,18,0.7508860000000084,False,neural
False,True,18,0.6284199999999771,False,neural
False,True,18,0.2248949999999752,False,neural
False,True,18,0.8938210000000026,False,neural
False,True,18,0.23597599999999375,False,neural
True,False,18,0.6987039999999922,False,neural
False,True,18,0.9556829999999934,False,neural
False,True,18,1.2113589999999874,False,neural
False,True,18,0.5130329999999788,False,neural
True,False,18,0.45552399999999693,False,neural
